date,zone_id,zone_name,mobility_risk_score
2021-05-05,2,Mirpur,37.73
2021-05-05,3,Gulshan & Banani,26.97
2021-05-05,4,Agargaon & Kafrul,25.18
2021-05-05,5,Farmgate & Karwan Bazar,39.06
2021-05-05,6,Diabari & Ashkona,15.8
2021-05-05,7,Uttarkhan & Faidabad,12.88
2021-05-05,8,Dakshinkhan & Dumni,18.18
2021-05-05,9,Vatara & Kuril,23.88
2021-05-05,10,Badda & Aftabnagar,22.99
2021-05-05,11,Ramna & Motijheel,56.81
2021-05-05,12,Khilgaon & Mugda,40.8
2021-05-05,13,Dhanmondi & Azimpur,36.0
2021-05-05,14,Wari & Jatrabari,41.39
2021-05-05,15,Bashundhara R/A (NSU),61.53
2021-05-06,1,Uttara,29.21
2021-05-06,2,Mirpur,35.18
2021-05-06,3,Gulshan & Banani,27.16
2021-05-06,4,Agargaon & Kafrul,24.11
2021-05-06,5,Farmgate & Karwan Bazar,45.7
2021-05-06,6,Diabari & Ashkona,11.49
2021-05-06,7,Uttarkhan & Faidabad,12.06
2021-05-06,8,Dakshinkhan & Dumni,13.34
2021-05-06,9,Vatara & Kuril,30.98
2021-05-06,10,Badda & Aftabnagar,28.52
2021-05-06,11,Ramna & Motijheel,30.57
2021-05-06,12,Khilgaon & Mugda,36.11
2021-05-06,13,Dhanmondi & Azimpur,29.99
2021-05-06,14,Wari & Jatrabari,30.93
2021-05-06,15,Bashundhara R/A (NSU),52.63
2021-05-07,1,Uttara,21.04
2021-05-07,2,Mirpur,33.15
2021-05-07,3,Gulshan & Banani,17.14
2021-05-07,4,Agargaon & Kafrul,20.12
2021-05-07,5,Farmgate & Karwan Bazar,35.63
2021-05-07,6,Diabari & Ashkona,12.78
2021-05-07,7,Uttarkhan & Faidabad,14.66
2021-05-07,8,Dakshinkhan & Dumni,10.29
2021-05-07,9,Vatara & Kuril,18.62
2021-05-07,10,Badda & Aftabnagar,22.93
2021-05-07,11,Ramna & Motijheel,26.37
2021-05-07,12,Khilgaon & Mugda,21.62
2021-05-07,13,Dhanmondi & Azimpur,29.35
2021-05-07,14,Wari & Jatrabari,23.63
2021-05-07,15,Bashundhara R/A (NSU),43.16
2021-05-08,1,Uttara,23.55
2021-05-08,2,Mirpur,27.94
2021-05-08,3,Gulshan & Banani,20.61
2021-05-08,4,Agargaon & Kafrul,20.26
2021-05-08,5,Farmgate & Karwan Bazar,27.81
2021-05-08,6,Diabari & Ashkona,13.4
2021-05-08,7,Uttarkhan & Faidabad,12.73
2021-05-08,8,Dakshinkhan & Dumni,14.62
2021-05-08,9,Vatara & Kuril,23.68
2021-05-08,10,Badda & Aftabnagar,19.81
2021-05-08,11,Ramna & Motijheel,35.1
2021-05-08,12,Khilgaon & Mugda,18.43
2021-05-08,13,Dhanmondi & Azimpur,28.43
2021-05-08,14,Wari & Jatrabari,37.43
2021-05-08,15,Bashundhara R/A (NSU),44.99
2021-05-09,1,Uttara,22.09
2021-05-09,2,Mirpur,26.36
2021-05-09,3,Gulshan & Banani,20.73
2021-05-09,4,Agargaon & Kafrul,16.72
2021-05-09,5,Farmgate & Karwan Bazar,32.18
2021-05-09,6,Diabari & Ashkona,15.47
2021-05-09,7,Uttarkhan & Faidabad,12.77
2021-05-09,8,Dakshinkhan & Dumni,12.85
2021-05-09,9,Vatara & Kuril,23.32
2021-05-09,10,Badda & Aftabnagar,26.58
2021-05-09,11,Ramna & Motijheel,46.12
2021-05-09,12,Khilgaon & Mugda,38.31
2021-05-09,13,Dhanmondi & Azimpur,29.49
2021-05-09,14,Wari & Jatrabari,32.85
2021-05-09,15,Bashundhara R/A (NSU),46.01
2021-05-10,1,Uttara,26.95
2021-05-10,2,Mirpur,27.12
2021-05-10,3,Gulshan & Banani,27.65
2021-05-10,4,Agargaon & Kafrul,27.14
2021-05-10,5,Farmgate & Karwan Bazar,33.67
2021-05-10,6,Diabari & Ashkona,15.42
2021-05-10,7,Uttarkhan & Faidabad,9.33
2021-05-10,8,Dakshinkhan & Dumni,13.79
2021-05-10,9,Vatara & Kuril,24.01
2021-05-10,10,Badda & Aftabnagar,27.82
2021-05-10,11,Ramna & Motijheel,31.88
2021-05-10,12,Khilgaon & Mugda,39.48
2021-05-10,13,Dhanmondi & Azimpur,26.7
2021-05-10,14,Wari & Jatrabari,37.7
2021-05-10,15,Bashundhara R/A (NSU),54.94
2021-05-11,1,Uttara,27.21
2021-05-11,2,Mirpur,18.91
2021-05-11,3,Gulshan & Banani,23.48
2021-05-11,4,Agargaon & Kafrul,25.6
2021-05-11,5,Farmgate & Karwan Bazar,20.65
2021-05-11,6,Diabari & Ashkona,10.09
2021-05-11,7,Uttarkhan & Faidabad,12.48
2021-05-11,8,Dakshinkhan & Dumni,9.62
2021-05-11,9,Vatara & Kuril,26.26
2021-05-11,10,Badda & Aftabnagar,21.59
2021-05-11,11,Ramna & Motijheel,30.19
2021-05-11,12,Khilgaon & Mugda,26.31
2021-05-11,13,Dhanmondi & Azimpur,31.3
2021-05-11,14,Wari & Jatrabari,27.52
2021-05-11,15,Bashundhara R/A (NSU),40.1
2021-05-12,1,Uttara,18.67
2021-05-12,2,Mirpur,34.86
2021-05-12,3,Gulshan & Banani,18.03
2021-05-12,4,Agargaon & Kafrul,11.9
2021-05-12,5,Farmgate & Karwan Bazar,21.76
2021-05-12,6,Diabari & Ashkona,14.85
2021-05-12,7,Uttarkhan & Faidabad,7.66
2021-05-12,8,Dakshinkhan & Dumni,6.55
2021-05-12,9,Vatara & Kuril,17.49
2021-05-12,10,Badda & Aftabnagar,15.94
2021-05-12,11,Ramna & Motijheel,35.02
2021-05-12,12,Khilgaon & Mugda,17.73
2021-05-12,13,Dhanmondi & Azimpur,19.54
2021-05-12,14,Wari & Jatrabari,40.81
2021-05-12,15,Bashundhara R/A (NSU),39.25
2021-05-13,1,Uttara,27.76
2021-05-13,2,Mirpur,25.41
2021-05-13,3,Gulshan & Banani,26.25
2021-05-13,4,Agargaon & Kafrul,17.49
2021-05-13,5,Farmgate & Karwan Bazar,29.21
2021-05-13,6,Diabari & Ashkona,14.75
2021-05-13,7,Uttarkhan & Faidabad,8.93
2021-05-13,8,Dakshinkhan & Dumni,13.34
2021-05-13,9,Vatara & Kuril,18.81
2021-05-13,10,Badda & Aftabnagar,21.1
2021-05-13,11,Ramna & Motijheel,34.66
2021-05-13,12,Khilgaon & Mugda,32.25
2021-05-13,13,Dhanmondi & Azimpur,24.4
2021-05-13,14,Wari & Jatrabari,27.99
2021-05-13,15,Bashundhara R/A (NSU),46.18
2021-05-14,1,Uttara,25.11
2021-05-14,2,Mirpur,30.57
2021-05-14,3,Gulshan & Banani,24.04
2021-05-14,4,Agargaon & Kafrul,20.91
2021-05-14,5,Farmgate & Karwan Bazar,22.44
2021-05-14,6,Diabari & Ashkona,15.24
2021-05-14,7,Uttarkhan & Faidabad,11.35
2021-05-14,8,Dakshinkhan & Dumni,15.49
2021-05-14,9,Vatara & Kuril,24.5
2021-05-14,10,Badda & Aftabnagar,24.41
2021-05-14,11,Ramna & Motijheel,34.33
2021-05-14,12,Khilgaon & Mugda,28.55
2021-05-14,13,Dhanmondi & Azimpur,32.21
2021-05-14,14,Wari & Jatrabari,42.22
2021-05-14,15,Bashundhara R/A (NSU),49.73
2021-05-15,1,Uttara,33.08
2021-05-15,2,Mirpur,41.27
2021-05-15,3,Gulshan & Banani,34.86
2021-05-15,4,Agargaon & Kafrul,26.04
2021-05-15,5,Farmgate & Karwan Bazar,46.22
2021-05-15,6,Diabari & Ashkona,19.52
2021-05-15,7,Uttarkhan & Faidabad,14.86
2021-05-15,8,Dakshinkhan & Dumni,17.04
2021-05-15,9,Vatara & Kuril,31.24
2021-05-15,10,Badda & Aftabnagar,30.69
2021-05-15,11,Ramna & Motijheel,52.29
2021-05-15,12,Khilgaon & Mugda,38.79
2021-05-15,13,Dhanmondi & Azimpur,48.44
2021-05-15,14,Wari & Jatrabari,44.33
2021-05-15,15,Bashundhara R/A (NSU),63.89
2021-05-16,1,Uttara,30.14
2021-05-16,2,Mirpur,37.33
2021-05-16,3,Gulshan & Banani,37.86
2021-05-16,4,Agargaon & Kafrul,26.67
2021-05-16,5,Farmgate & Karwan Bazar,37.19
2021-05-16,6,Diabari & Ashkona,15.37
2021-05-16,7,Uttarkhan & Faidabad,13.3
2021-05-16,8,Dakshinkhan & Dumni,18.57
2021-05-16,9,Vatara & Kuril,39.53
2021-05-16,10,Badda & Aftabnagar,29.87
2021-05-16,11,Ramna & Motijheel,42.87
2021-05-16,12,Khilgaon & Mugda,37.16
2021-05-16,13,Dhanmondi & Azimpur,33.23
2021-05-16,14,Wari & Jatrabari,28.34
2021-05-16,15,Bashundhara R/A (NSU),50.58
2021-05-17,1,Uttara,26.36
2021-05-17,2,Mirpur,38.96
2021-05-17,3,Gulshan & Banani,35.78
2021-05-17,4,Agargaon & Kafrul,21.9
2021-05-17,5,Farmgate & Karwan Bazar,28.62
2021-05-17,6,Diabari & Ashkona,16.92
2021-05-17,7,Uttarkhan & Faidabad,10.01
2021-05-17,8,Dakshinkhan & Dumni,12.96
2021-05-17,9,Vatara & Kuril,29.58
2021-05-17,10,Badda & Aftabnagar,20.75
2021-05-17,11,Ramna & Motijheel,46.26
2021-05-17,12,Khilgaon & Mugda,34.02
2021-05-17,13,Dhanmondi & Azimpur,37.34
2021-05-17,14,Wari & Jatrabari,39.37
2021-05-17,15,Bashundhara R/A (NSU),53.5
2021-05-18,1,Uttara,27.79
2021-05-18,2,Mirpur,38.85
2021-05-18,3,Gulshan & Banani,23.63
2021-05-18,4,Agargaon & Kafrul,31.81
2021-05-18,5,Farmgate & Karwan Bazar,39.7
2021-05-18,6,Diabari & Ashkona,17.43
2021-05-18,7,Uttarkhan & Faidabad,15.89
2021-05-18,8,Dakshinkhan & Dumni,11.95
2021-05-18,9,Vatara & Kuril,25.55
2021-05-18,10,Badda & Aftabnagar,20.65
2021-05-18,11,Ramna & Motijheel,47.32
2021-05-18,12,Khilgaon & Mugda,26.89
2021-05-18,13,Dhanmondi & Azimpur,38.71
2021-05-18,14,Wari & Jatrabari,38.1
2021-05-18,15,Bashundhara R/A (NSU),54.12
2021-05-19,1,Uttara,22.76
2021-05-19,2,Mirpur,28.93
2021-05-19,3,Gulshan & Banani,30.22
2021-05-19,4,Agargaon & Kafrul,26.05
2021-05-19,5,Farmgate & Karwan Bazar,37.56
2021-05-19,6,Diabari & Ashkona,10.37
2021-05-19,7,Uttarkhan & Faidabad,15.03
2021-05-19,8,Dakshinkhan & Dumni,13.05
2021-05-19,9,Vatara & Kuril,20.72
2021-05-19,10,Badda & Aftabnagar,24.03
2021-05-19,11,Ramna & Motijheel,37.84
2021-05-19,12,Khilgaon & Mugda,27.56
2021-05-19,13,Dhanmondi & Azimpur,34.2
2021-05-19,14,Wari & Jatrabari,26.82
2021-05-19,15,Bashundhara R/A (NSU),47.56
2021-05-20,1,Uttara,34.79
2021-05-20,2,Mirpur,31.99
2021-05-20,3,Gulshan & Banani,31.18
2021-05-20,4,Agargaon & Kafrul,23.44
2021-05-20,5,Farmgate & Karwan Bazar,36.21
2021-05-20,6,Diabari & Ashkona,13.92
2021-05-20,7,Uttarkhan & Faidabad,7.79
2021-05-20,8,Dakshinkhan & Dumni,13.49
2021-05-20,9,Vatara & Kuril,18.73
2021-05-20,10,Badda & Aftabnagar,22.54
2021-05-20,11,Ramna & Motijheel,39.18
2021-05-20,12,Khilgaon & Mugda,33.11
2021-05-20,13,Dhanmondi & Azimpur,30.3
2021-05-20,14,Wari & Jatrabari,28.85
2021-05-20,15,Bashundhara R/A (NSU),53.8
2021-05-21,1,Uttara,24.35
2021-05-21,2,Mirpur,29.48
2021-05-21,3,Gulshan & Banani,18.39
2021-05-21,4,Agargaon & Kafrul,23.17
2021-05-21,5,Farmgate & Karwan Bazar,28.08
2021-05-21,6,Diabari & Ashkona,12.64
2021-05-21,7,Uttarkhan & Faidabad,13.4
2021-05-21,8,Dakshinkhan & Dumni,13.81
2021-05-21,9,Vatara & Kuril,18.32
2021-05-21,10,Badda & Aftabnagar,18.78
2021-05-21,11,Ramna & Motijheel,33.36
2021-05-21,12,Khilgaon & Mugda,28.18
2021-05-21,13,Dhanmondi & Azimpur,22.37
2021-05-21,14,Wari & Jatrabari,28.79
2021-05-21,15,Bashundhara R/A (NSU),48.38
2021-05-22,1,Uttara,22.2
2021-05-22,2,Mirpur,27.61
2021-05-22,3,Gulshan & Banani,27.7
2021-05-22,4,Agargaon & Kafrul,23.81
2021-05-22,5,Farmgate & Karwan Bazar,33.7
2021-05-22,6,Diabari & Ashkona,14.15
2021-05-22,7,Uttarkhan & Faidabad,9.12
2021-05-22,8,Dakshinkhan & Dumni,10.15
2021-05-22,9,Vatara & Kuril,22.7
2021-05-22,10,Badda & Aftabnagar,15.16
2021-05-22,11,Ramna & Motijheel,35.49
2021-05-22,12,Khilgaon & Mugda,27.55
2021-05-22,13,Dhanmondi & Azimpur,17.85
2021-05-22,14,Wari & Jatrabari,31.42
2021-05-22,15,Bashundhara R/A (NSU),45.6
2021-05-23,1,Uttara,25.92
2021-05-23,2,Mirpur,36.59
2021-05-23,3,Gulshan & Banani,31.49
2021-05-23,4,Agargaon & Kafrul,18.4
2021-05-23,5,Farmgate & Karwan Bazar,34.9
2021-05-23,6,Diabari & Ashkona,16.77
2021-05-23,7,Uttarkhan & Faidabad,13.53
2021-05-23,8,Dakshinkhan & Dumni,15.76
2021-05-23,9,Vatara & Kuril,27.77
2021-05-23,10,Badda & Aftabnagar,21.88
2021-05-23,11,Ramna & Motijheel,33.86
2021-05-23,12,Khilgaon & Mugda,31.16
2021-05-23,13,Dhanmondi & Azimpur,27.22
2021-05-23,14,Wari & Jatrabari,16.61
2021-05-23,15,Bashundhara R/A (NSU),47.55
2021-05-24,1,Uttara,25.94
2021-05-24,2,Mirpur,33.0
2021-05-24,3,Gulshan & Banani,20.77
2021-05-24,4,Agargaon & Kafrul,18.5
2021-05-24,5,Farmgate & Karwan Bazar,34.46
2021-05-24,6,Diabari & Ashkona,12.48
2021-05-24,7,Uttarkhan & Faidabad,11.75
2021-05-24,8,Dakshinkhan & Dumni,17.83
2021-05-24,9,Vatara & Kuril,27.77
2021-05-24,10,Badda & Aftabnagar,22.66
2021-05-24,11,Ramna & Motijheel,35.25
2021-05-24,12,Khilgaon & Mugda,26.68
2021-05-24,13,Dhanmondi & Azimpur,35.1
2021-05-24,14,Wari & Jatrabari,37.56
2021-05-24,15,Bashundhara R/A (NSU),41.15
2021-05-25,1,Uttara,24.65
2021-05-25,2,Mirpur,32.98
2021-05-25,3,Gulshan & Banani,20.71
2021-05-25,4,Agargaon & Kafrul,20.86
2021-05-25,5,Farmgate & Karwan Bazar,26.97
2021-05-25,6,Diabari & Ashkona,12.67
2021-05-25,7,Uttarkhan & Faidabad,11.57
2021-05-25,8,Dakshinkhan & Dumni,12.37
2021-05-25,9,Vatara & Kuril,23.81
2021-05-25,10,Badda & Aftabnagar,24.32
2021-05-25,11,Ramna & Motijheel,40.5
2021-05-25,12,Khilgaon & Mugda,28.06
2021-05-25,13,Dhanmondi & Azimpur,23.65
2021-05-25,14,Wari & Jatrabari,27.82
2021-05-25,15,Bashundhara R/A (NSU),45.7
2021-05-26,1,Uttara,30.53
2021-05-26,2,Mirpur,36.29
2021-05-26,3,Gulshan & Banani,32.6
2021-05-26,4,Agargaon & Kafrul,26.11
2021-05-26,5,Farmgate & Karwan Bazar,37.12
2021-05-26,6,Diabari & Ashkona,14.23
2021-05-26,7,Uttarkhan & Faidabad,12.4
2021-05-26,8,Dakshinkhan & Dumni,17.05
2021-05-26,9,Vatara & Kuril,24.6
2021-05-26,10,Badda & Aftabnagar,24.92
2021-05-26,11,Ramna & Motijheel,46.58
2021-05-26,12,Khilgaon & Mugda,15.48
2021-05-26,13,Dhanmondi & Azimpur,35.41
2021-05-26,14,Wari & Jatrabari,27.22
2021-05-26,15,Bashundhara R/A (NSU),55.7
2021-05-27,1,Uttara,26.77
2021-05-27,2,Mirpur,33.35
2021-05-27,3,Gulshan & Banani,24.66
2021-05-27,4,Agargaon & Kafrul,19.97
2021-05-27,5,Farmgate & Karwan Bazar,36.28
2021-05-27,6,Diabari & Ashkona,11.22
2021-05-27,7,Uttarkhan & Faidabad,13.93
2021-05-27,8,Dakshinkhan & Dumni,9.19
2021-05-27,9,Vatara & Kuril,22.74
2021-05-27,10,Badda & Aftabnagar,20.41
2021-05-27,11,Ramna & Motijheel,23.73
2021-05-27,12,Khilgaon & Mugda,23.73
2021-05-27,13,Dhanmondi & Azimpur,22.87
2021-05-27,14,Wari & Jatrabari,33.96
2021-05-27,15,Bashundhara R/A (NSU),43.49
2021-05-28,1,Uttara,19.66
2021-05-28,2,Mirpur,25.68
2021-05-28,3,Gulshan & Banani,23.11
2021-05-28,4,Agargaon & Kafrul,11.76
2021-05-28,5,Farmgate & Karwan Bazar,22.82
2021-05-28,6,Diabari & Ashkona,10.95
2021-05-28,7,Uttarkhan & Faidabad,6.6
2021-05-28,8,Dakshinkhan & Dumni,13.23
2021-05-28,9,Vatara & Kuril,17.58
2021-05-28,10,Badda & Aftabnagar,22.67
2021-05-28,11,Ramna & Motijheel,28.27
2021-05-28,12,Khilgaon & Mugda,26.19
2021-05-28,13,Dhanmondi & Azimpur,24.49
2021-05-28,14,Wari & Jatrabari,25.12
2021-05-28,15,Bashundhara R/A (NSU),37.98
2021-05-29,1,Uttara,19.43
2021-05-29,2,Mirpur,18.95
2021-05-29,3,Gulshan & Banani,22.09
2021-05-29,4,Agargaon & Kafrul,14.42
2021-05-29,5,Farmgate & Karwan Bazar,37.55
2021-05-29,6,Diabari & Ashkona,13.71
2021-05-29,7,Uttarkhan & Faidabad,11.19
2021-05-29,8,Dakshinkhan & Dumni,13.13
2021-05-29,9,Vatara & Kuril,25.35
2021-05-29,10,Badda & Aftabnagar,13.9
2021-05-29,11,Ramna & Motijheel,24.33
2021-05-29,12,Khilgaon & Mugda,20.92
2021-05-29,13,Dhanmondi & Azimpur,27.12
2021-05-29,14,Wari & Jatrabari,31.85
2021-05-29,15,Bashundhara R/A (NSU),48.42
2021-05-30,1,Uttara,21.08
2021-05-30,2,Mirpur,27.32
2021-05-30,3,Gulshan & Banani,22.96
2021-05-30,4,Agargaon & Kafrul,17.47
2021-05-30,5,Farmgate & Karwan Bazar,23.94
2021-05-30,6,Diabari & Ashkona,9.47
2021-05-30,7,Uttarkhan & Faidabad,12.7
2021-05-30,8,Dakshinkhan & Dumni,12.97
2021-05-30,9,Vatara & Kuril,19.23
2021-05-30,10,Badda & Aftabnagar,20.9
2021-05-30,11,Ramna & Motijheel,27.28
2021-05-30,12,Khilgaon & Mugda,21.26
2021-05-30,13,Dhanmondi & Azimpur,21.69
2021-05-30,14,Wari & Jatrabari,28.38
2021-05-30,15,Bashundhara R/A (NSU),47.83
2021-05-31,1,Uttara,21.41
2021-05-31,2,Mirpur,33.33
2021-05-31,3,Gulshan & Banani,25.76
2021-05-31,4,Agargaon & Kafrul,24.67
2021-05-31,5,Farmgate & Karwan Bazar,40.98
2021-05-31,6,Diabari & Ashkona,16.94
2021-05-31,7,Uttarkhan & Faidabad,15.39
2021-05-31,8,Dakshinkhan & Dumni,14.47
2021-05-31,9,Vatara & Kuril,26.9
2021-05-31,10,Badda & Aftabnagar,20.44
2021-05-31,11,Ramna & Motijheel,45.28
2021-05-31,12,Khilgaon & Mugda,29.31
2021-05-31,13,Dhanmondi & Azimpur,36.12
2021-05-31,14,Wari & Jatrabari,39.88
2021-05-31,15,Bashundhara R/A (NSU),51.5
2021-06-01,1,Uttara,25.07
2021-06-01,2,Mirpur,35.01
2021-06-01,3,Gulshan & Banani,37.42
2021-06-01,4,Agargaon & Kafrul,32.61
2021-06-01,5,Farmgate & Karwan Bazar,38.36
2021-06-01,6,Diabari & Ashkona,12.1
2021-06-01,7,Uttarkhan & Faidabad,19.83
2021-06-01,8,Dakshinkhan & Dumni,7.57
2021-06-01,9,Vatara & Kuril,20.28
2021-06-01,10,Badda & Aftabnagar,24.17
2021-06-01,11,Ramna & Motijheel,48.08
2021-06-01,12,Khilgaon & Mugda,39.56
2021-06-01,13,Dhanmondi & Azimpur,34.58
2021-06-01,14,Wari & Jatrabari,40.28
2021-06-01,15,Bashundhara R/A (NSU),55.39
2021-06-02,1,Uttara,31.87
2021-06-02,2,Mirpur,35.97
2021-06-02,3,Gulshan & Banani,34.43
2021-06-02,4,Agargaon & Kafrul,18.07
2021-06-02,5,Farmgate & Karwan Bazar,38.73
2021-06-02,6,Diabari & Ashkona,13.18
2021-06-02,7,Uttarkhan & Faidabad,11.18
2021-06-02,8,Dakshinkhan & Dumni,11.73
2021-06-02,9,Vatara & Kuril,24.32
2021-06-02,10,Badda & Aftabnagar,19.92
2021-06-02,11,Ramna & Motijheel,38.97
2021-06-02,12,Khilgaon & Mugda,33.72
2021-06-02,13,Dhanmondi & Azimpur,35.68
2021-06-02,14,Wari & Jatrabari,39.32
2021-06-02,15,Bashundhara R/A (NSU),38.05
2021-06-03,1,Uttara,33.01
2021-06-03,2,Mirpur,39.12
2021-06-03,3,Gulshan & Banani,28.32
2021-06-03,4,Agargaon & Kafrul,24.83
2021-06-03,5,Farmgate & Karwan Bazar,28.15
2021-06-03,6,Diabari & Ashkona,13.85
2021-06-03,7,Uttarkhan & Faidabad,14.97
2021-06-03,8,Dakshinkhan & Dumni,11.85
2021-06-03,9,Vatara & Kuril,28.09
2021-06-03,10,Badda & Aftabnagar,27.06
2021-06-03,11,Ramna & Motijheel,29.31
2021-06-03,12,Khilgaon & Mugda,35.16
2021-06-03,13,Dhanmondi & Azimpur,33.76
2021-06-03,14,Wari & Jatrabari,34.62
2021-06-03,15,Bashundhara R/A (NSU),43.37
2021-06-04,1,Uttara,25.02
2021-06-04,2,Mirpur,31.97
2021-06-04,3,Gulshan & Banani,27.69
2021-06-04,4,Agargaon & Kafrul,27.12
2021-06-04,5,Farmgate & Karwan Bazar,32.85
2021-06-04,6,Diabari & Ashkona,18.13
2021-06-04,7,Uttarkhan & Faidabad,11.69
2021-06-04,8,Dakshinkhan & Dumni,10.3
2021-06-04,9,Vatara & Kuril,20.17
2021-06-04,10,Badda & Aftabnagar,22.88
2021-06-04,11,Ramna & Motijheel,32.54
2021-06-04,12,Khilgaon & Mugda,22.11
2021-06-04,13,Dhanmondi & Azimpur,31.33
2021-06-04,14,Wari & Jatrabari,30.37
2021-06-04,15,Bashundhara R/A (NSU),42.18
2021-06-05,1,Uttara,30.81
2021-06-05,2,Mirpur,36.82
2021-06-05,3,Gulshan & Banani,24.11
2021-06-05,4,Agargaon & Kafrul,32.31
2021-06-05,5,Farmgate & Karwan Bazar,33.85
2021-06-05,6,Diabari & Ashkona,14.81
2021-06-05,7,Uttarkhan & Faidabad,16.37
2021-06-05,8,Dakshinkhan & Dumni,14.48
2021-06-05,9,Vatara & Kuril,23.95
2021-06-05,10,Badda & Aftabnagar,25.64
2021-06-05,11,Ramna & Motijheel,47.01
2021-06-05,12,Khilgaon & Mugda,32.5
2021-06-05,13,Dhanmondi & Azimpur,41.56
2021-06-05,14,Wari & Jatrabari,42.33
2021-06-05,15,Bashundhara R/A (NSU),47.89
2021-06-06,1,Uttara,31.91
2021-06-06,2,Mirpur,45.6
2021-06-06,3,Gulshan & Banani,35.51
2021-06-06,4,Agargaon & Kafrul,24.67
2021-06-06,5,Farmgate & Karwan Bazar,43.42
2021-06-06,6,Diabari & Ashkona,11.09
2021-06-06,7,Uttarkhan & Faidabad,14.21
2021-06-06,8,Dakshinkhan & Dumni,14.13
2021-06-06,9,Vatara & Kuril,31.23
2021-06-06,10,Badda & Aftabnagar,23.63
2021-06-06,11,Ramna & Motijheel,29.98
2021-06-06,12,Khilgaon & Mugda,34.3
2021-06-06,13,Dhanmondi & Azimpur,39.97
2021-06-06,14,Wari & Jatrabari,40.93
2021-06-06,15,Bashundhara R/A (NSU),50.45
2021-06-07,1,Uttara,38.71
2021-06-07,2,Mirpur,35.47
2021-06-07,3,Gulshan & Banani,32.66
2021-06-07,4,Agargaon & Kafrul,25.36
2021-06-07,5,Farmgate & Karwan Bazar,44.15
2021-06-07,6,Diabari & Ashkona,10.05
2021-06-07,7,Uttarkhan & Faidabad,11.92
2021-06-07,8,Dakshinkhan & Dumni,11.69
2021-06-07,9,Vatara & Kuril,20.62
2021-06-07,10,Badda & Aftabnagar,23.88
2021-06-07,11,Ramna & Motijheel,47.36
2021-06-07,12,Khilgaon & Mugda,30.97
2021-06-07,13,Dhanmondi & Azimpur,30.42
2021-06-07,14,Wari & Jatrabari,38.01
2021-06-07,15,Bashundhara R/A (NSU),38.35
2021-06-08,1,Uttara,30.75
2021-06-08,2,Mirpur,44.73
2021-06-08,3,Gulshan & Banani,28.62
2021-06-08,4,Agargaon & Kafrul,24.7
2021-06-08,5,Farmgate & Karwan Bazar,40.71
2021-06-08,6,Diabari & Ashkona,14.53
2021-06-08,7,Uttarkhan & Faidabad,15.65
2021-06-08,8,Dakshinkhan & Dumni,10.56
2021-06-08,9,Vatara & Kuril,28.47
2021-06-08,10,Badda & Aftabnagar,21.27
2021-06-08,11,Ramna & Motijheel,42.08
2021-06-08,12,Khilgaon & Mugda,28.19
2021-06-08,13,Dhanmondi & Azimpur,31.81
2021-06-08,14,Wari & Jatrabari,42.32
2021-06-08,15,Bashundhara R/A (NSU),46.76
2021-06-09,1,Uttara,26.64
2021-06-09,2,Mirpur,35.88
2021-06-09,3,Gulshan & Banani,34.23
2021-06-09,4,Agargaon & Kafrul,23.6
2021-06-09,5,Farmgate & Karwan Bazar,24.46
2021-06-09,6,Diabari & Ashkona,16.12
2021-06-09,7,Uttarkhan & Faidabad,11.27
2021-06-09,8,Dakshinkhan & Dumni,11.55
2021-06-09,9,Vatara & Kuril,23.14
2021-06-09,10,Badda & Aftabnagar,25.51
2021-06-09,11,Ramna & Motijheel,46.83
2021-06-09,12,Khilgaon & Mugda,29.7
2021-06-09,13,Dhanmondi & Azimpur,32.16
2021-06-09,14,Wari & Jatrabari,36.04
2021-06-09,15,Bashundhara R/A (NSU),47.74
2021-06-10,1,Uttara,23.07
2021-06-10,2,Mirpur,24.58
2021-06-10,3,Gulshan & Banani,26.94
2021-06-10,4,Agargaon & Kafrul,22.0
2021-06-10,5,Farmgate & Karwan Bazar,47.8
2021-06-10,6,Diabari & Ashkona,15.16
2021-06-10,7,Uttarkhan & Faidabad,8.66
2021-06-10,8,Dakshinkhan & Dumni,15.81
2021-06-10,9,Vatara & Kuril,23.02
2021-06-10,10,Badda & Aftabnagar,20.1
2021-06-10,11,Ramna & Motijheel,37.51
2021-06-10,12,Khilgaon & Mugda,34.3
2021-06-10,13,Dhanmondi & Azimpur,32.05
2021-06-10,14,Wari & Jatrabari,35.84
2021-06-10,15,Bashundhara R/A (NSU),50.3
2021-06-11,1,Uttara,20.44
2021-06-11,2,Mirpur,35.47
2021-06-11,3,Gulshan & Banani,30.61
2021-06-11,4,Agargaon & Kafrul,23.58
2021-06-11,5,Farmgate & Karwan Bazar,37.71
2021-06-11,6,Diabari & Ashkona,14.45
2021-06-11,7,Uttarkhan & Faidabad,10.74
2021-06-11,8,Dakshinkhan & Dumni,11.18
2021-06-11,9,Vatara & Kuril,20.13
2021-06-11,10,Badda & Aftabnagar,27.91
2021-06-11,11,Ramna & Motijheel,26.76
2021-06-11,12,Khilgaon & Mugda,21.47
2021-06-11,13,Dhanmondi & Azimpur,42.64
2021-06-11,14,Wari & Jatrabari,31.99
2021-06-11,15,Bashundhara R/A (NSU),41.35
2021-06-12,1,Uttara,26.97
2021-06-12,2,Mirpur,34.04
2021-06-12,3,Gulshan & Banani,23.69
2021-06-12,4,Agargaon & Kafrul,13.36
